address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"8610 N Lamar Blvd, Ste 114, Austin, TX 78753",4.0,"{'Mon': '7:00 am - 9:00 pm', 'Tue': '7:00 am - 9:00 pm', 'Wed': '7:00 am - 9:00 pm', 'Thu': '7:00 am - 9:00 pm', 'Fri': '7:00 am - 9:00 pm', 'Sat': '7:00 am - 9:00 pm', 'Sun': '7:00 am - 9:00 pm'}",Mexican,{'Takeout': True},,,mexican,"Austin, TX",5,(512) 490-6622,,"[('5 star rating', '3/18/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '11/20/2019'), ('1 star rating', '11/4/2019')]",Tortilleria El Taquito Marisquero,https://www.yelp.com/biz/tortilleria-el-taquito-marisquero-austin?osq=mexican&sort_by=date_desc
"6705 W Hwy 290, Ste 608, Austin, TX 78735",4.5,"{'Mon': '7:00 am - 9:00 pm', 'Tue': '7:00 am - 9:00 pm', 'Wed': '7:00 am - 9:00 pm', 'Thu': '7:00 am - 9:00 pm', 'Fri': '7:00 am - 9:00 pm', 'Sat': '7:00 am - 9:00 pm', 'Sun': '8:00 am - 9:00 pm'}","Tex-Mex,Asian Fusion,Breakfast & Brunch","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",252,(512) 296-2761,$,"[('4 star rating', '7/10/2020'), ('5 star rating', '7/6/2020'), ('5 star rating', '7/3/2020'), ('5 star rating', '6/8/2020'), ('1 star rating', '5/30/2020'), ('5 star rating', '5/16/2020'), ('3 star rating', '5/3/2020'), ('5 star rating', '3/31/2020'), ('4 star rating', '3/10/2020'), ('5 star rating', '3/9/2020'), ('2 star rating', '3/9/2020'), ('4 star rating', '3/1/2020'), ('5 star rating', '2/27/2020'), ('4 star rating', '2/23/2020'), ('5 star rating', '2/20/2020'), ('5 star rating', '8/27/2019'), ('5 star rating', '2/14/2020'), ('3 star rating', '2/7/2020'), ('5 star rating', '1/15/2020'), ('4 star rating', '1/10/2020')]",Chinos Fusion Hacienda,https://www.yelp.com/biz/chinos-fusion-hacienda-austin?osq=mexican&sort_by=date_desc
"1716 W Howard Ln, Austin, TX 78728",5.0,"{'Mon': '6:00 am - 7:00 pm', 'Tue': '6:00 am - 7:00 pm', 'Wed': '6:00 am - 7:00 pm', 'Thu': '6:00 am - 7:00 pm', 'Fri': '6:00 am - 7:00 pm', 'Sat': '7:00 am - 4:00 pm', 'Sun': 'Closed'}","Mexican,Breakfast & Brunch,Food Trucks",{'Delivery': True},By Katie B.,Elite '2020,mexican,"Austin, TX",27,(512) 797-2529,$,"[('5 star rating', '4/15/2020'), ('5 star rating', '3/14/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '2/29/2020'), ('3 star rating', '12/17/2019'), ('5 star rating', '11/16/2019'), ('5 star rating', '9/27/2019'), ('5 star rating', '8/6/2019'), ('5 star rating', '7/25/2019'), ('4 star rating', '7/18/2019'), ('5 star rating', '3/30/2019'), ('5 star rating', '3/13/2019'), ('5 star rating', '2/9/2019'), ('4 star rating', '12/13/2018'), ('5 star rating', '12/7/2018'), ('5 star rating', '12/5/2018'), ('5 star rating', '11/17/2018'), ('5 star rating', '10/28/2018'), ('5 star rating', '8/1/2018')]",Las Tocallitas,https://www.yelp.com/biz/las-tocallitas-austin?osq=mexican&sort_by=date_desc
"2512 E 12th St, Unit B, Austin, TX 78702",4.5,"{'Mon': 'Closed', 'Tue': '12:00 pm - 8:00 pm', 'Wed': '12:00 pm - 8:00 pm', 'Thu': '12:00 pm - 8:00 pm', 'Fri': '12:00 pm - 9:00 pm', 'Sat': '12:00 pm - 9:00 pm', 'Sun': '11:00 am - 3:00 pm'}",Mexican,{'Curbside pickup': True},Powered by HDScores,Elite '2020,mexican,"Austin, TX",73,(512) 551-3855,$$,"[('5 star rating', '7/19/2020'), ('5 star rating', '7/12/2020'), ('3 star rating', '7/9/2020'), ('5 star rating', '7/7/2020'), ('5 star rating', '7/4/2020'), ('5 star rating', '6/27/2020'), ('5 star rating', '6/8/2020'), ('5 star rating', '5/31/2020'), ('2 star rating', '5/23/2020'), ('5 star rating', '5/15/2020'), ('5 star rating', '5/12/2020'), ('5 star rating', '4/25/2020'), ('3 star rating', '4/23/2020'), ('5 star rating', '4/20/2020'), ('5 star rating', '3/21/2020'), ('3 star rating', '3/12/2020'), ('5 star rating', '3/5/2020'), ('5 star rating', '3/4/2020'), ('5 star rating', '3/1/2020')]",Nixta Taqueria,https://www.yelp.com/biz/nixta-taqueria-austin-2?osq=mexican&sort_by=date_desc
"1411 E 7th St, Austin, TX 78702",3.5,"{'Mon': '11:00 am - 7:00 pm', 'Tue': 'Closed', 'Wed': '11:00 am - 7:00 pm', 'Thu': '11:00 am - 7:00 pm', 'Fri': '11:00 am - 7:00 pm', 'Sat': '11:00 am - 7:00 pm', 'Sun': '11:00 am - 7:00 pm'}","Mexican,Sports Bars,Cocktail Bars",{'Takeout': True},Powered by HDScores,Elite '2020,mexican,"Austin, TX",760,(512) 628-4466,$$,"[('4 star rating', '4/6/2020'), ('4 star rating', '3/6/2020'), ('4 star rating', '2/19/2020'), ('5 star rating', '2/13/2020'), ('3 star rating', '2/6/2020'), ('4 star rating', '2/2/2020'), ('5 star rating', '1/29/2020'), ('5 star rating', '1/10/2020'), ('5 star rating', '12/15/2019'), ('5 star rating', '12/2/2019'), ('2 star rating', '11/24/2019'), ('5 star rating', '11/17/2019'), ('5 star rating', '10/26/2019'), ('5 star rating', '9/17/2019'), ('4 star rating', '8/25/2019'), ('4 star rating', '8/24/2019'), ('4 star rating', '8/3/2019'), ('3 star rating', '7/13/2019'), ('3 star rating', '7/4/2019')]",Takoba,https://www.yelp.com/biz/takoba-austin?osq=mexican&sort_by=date_desc
"2448 S 1st St, Austin, TX 78704",4.0,{},"Mexican,Tex-Mex",{},Powered by HDScores,Contact the business for more information about recent service changes.,mexican,"Austin, TX",118,(512) 707-0887,$,"[('5 star rating', '12/21/2019'), ('4 star rating', '11/23/2019'), ('1 star rating', '10/21/2019'), ('1 star rating', '10/18/2019'), ('4 star rating', '7/20/2019'), ('4 star rating', '5/5/2019'), ('2 star rating', '4/19/2019'), ('4 star rating', '2/4/2019'), ('1 star rating', '11/9/2018'), ('4 star rating', '8/18/2018'), ('5 star rating', '8/18/2018'), ('3 star rating', '7/21/2018'), ('5 star rating', '6/18/2018'), ('2 star rating', '5/30/2018'), ('4 star rating', '3/25/2018'), ('4 star rating', '11/18/2017'), ('5 star rating', '10/22/2017'), ('5 star rating', '7/11/2017'), ('4 star rating', '6/26/2017')]",Taqueria Arandas,https://www.yelp.com/biz/taqueria-arandas-austin-2?osq=mexican&sort_by=date_desc
"5520 Burnet Rd, Ste 101, Austin, TX 78756",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 12:00 am', 'Sat': '10:00 am - 12:00 am', 'Sun': '11:00 am - 10:00 pm'}","Mexican,Cocktail Bars,Beer Bar","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",433,(512) 284-8352,$$,"[('5 star rating', '7/21/2020'), ('5 star rating', '7/15/2020'), ('5 star rating', '7/9/2020'), ('4 star rating', '6/24/2020'), ('1 star rating', '6/20/2020'), ('3 star rating', '5/14/2020'), ('4 star rating', '5/4/2020'), ('4 star rating', '5/24/2017'), ('5 star rating', '5/1/2020'), ('1 star rating', '3/7/2020'), ('4 star rating', '3/6/2020'), ('4 star rating', '3/2/2020'), ('1 star rating', '2/23/2020'), ('2 star rating', '1/12/2020'), ('4 star rating', '1/12/2020'), ('5 star rating', '1/11/2020'), ('5 star rating', '12/26/2019'), ('5 star rating', '12/6/2019'), ('5 star rating', '12/5/2019'), ('4 star rating', '11/13/2019')]",Taco Flats,https://www.yelp.com/biz/taco-flats-austin?osq=mexican&sort_by=date_desc
"14611 N Mopac Expy, Ste 103, Austin, TX 78728",4.0,"{'Mon': '7:00 am - 9:00 pm', 'Tue': '7:00 am - 9:00 pm', 'Wed': '7:00 am - 9:00 pm', 'Thu': '7:00 am - 9:00 pm', 'Fri': '7:00 am - 10:00 pm', 'Sat': '8:00 am - 9:00 pm', 'Sun': '8:00 am - 3:00 pm'}","Tex-Mex,Mexican","{'Outdoor seating': False, 'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",263,(512) 246-0727,$,"[('4 star rating', '7/19/2020'), ('4 star rating', '7/12/2020'), ('4 star rating', '6/17/2020'), ('4 star rating', '5/29/2020'), ('4 star rating', '3/12/2020'), ('5 star rating', '7/8/2020'), ('5 star rating', '7/7/2020'), ('4 star rating', '7/5/2020'), ('5 star rating', '7/2/2020'), ('2 star rating', '6/4/2020'), ('5 star rating', '6/2/2020'), ('5 star rating', '5/30/2020'), ('1 star rating', '3/10/2020'), ('5 star rating', '8/15/2019'), ('4 star rating', '1/27/2020'), ('5 star rating', '3/4/2019'), ('3 star rating', '1/25/2020'), ('4 star rating', '4/5/2013'), ('2 star rating', '12/26/2019'), ('5 star rating', '12/14/2019'), ('5 star rating', '12/6/2019'), ('5 star rating', '11/15/2019'), ('3 star rating', '11/11/2019'), ('5 star rating', '10/22/2019'), ('5 star rating', '8/24/2019'), ('3 star rating', '10/17/2019'), ('5 star rating', '10/11/2019')]",Ramos Tex-Mex Restaurant #3,https://www.yelp.com/biz/ramos-tex-mex-restaurant-3-austin?osq=mexican&sort_by=date_desc
"614 E Oltorf St, Austin, TX 78704",3.5,"{'Mon': '7:00 am - 10:00 pm', 'Tue': '7:00 am - 10:00 pm', 'Wed': '7:00 am - 10:00 pm', 'Thu': '7:00 am - 10:00 pm', 'Fri': '7:00 am - 11:00 pm', 'Sat': '7:00 am - 11:00 pm', 'Sun': '7:00 am - 10:00 pm'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",1136,(512) 444-0012,$$,"[('5 star rating', '7/17/2020'), ('5 star rating', '6/24/2020'), ('4 star rating', '6/5/2020'), ('5 star rating', '5/14/2020'), ('5 star rating', '5/11/2020'), ('4 star rating', '5/2/2020'), ('3 star rating', '3/12/2020'), ('2 star rating', '3/9/2020'), ('1 star rating', '2/21/2020'), ('5 star rating', '2/13/2020'), ('4 star rating', '6/20/2012'), ('1 star rating', '2/4/2020'), ('5 star rating', '2/3/2020'), ('4 star rating', '1/29/2020'), ('5 star rating', '1/28/2020'), ('3 star rating', '1/4/2020'), ('4 star rating', '1/1/2020'), ('5 star rating', '12/6/2019'), ('5 star rating', '11/20/2019'), ('5 star rating', '10/22/2019')]",Curra's Grill,https://www.yelp.com/biz/curras-grill-austin?osq=mexican&sort_by=date_desc
"10520 N Lamar Blvd, Austin, TX 78753",4.0,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': '11:00 am - 8:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 8:00 pm'}","Tex-Mex,Mexican,Bars","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True, 'Masks required': True, 'Staff wears masks': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}","Posted on July 7, 2020","""To our valued customers - we are open for dine-in! Right now, we have adjusted hours and are serving a limited menu. Our top priority is the health and safety of our employees and customers. You can still order Chuy's made-from-scratch favorites at order.chuys.com for cur…""",mexican,"Austin, TX",413,(512) 836-3218,$$,"[('1 star rating', '7/10/2020'), ('4 star rating', '6/25/2020'), ('4 star rating', '6/21/2020'), ('3 star rating', '5/29/2020'), ('5 star rating', '4/24/2020'), ('5 star rating', '4/22/2020'), ('1 star rating', '3/27/2020'), ('2 star rating', '3/5/2020'), ('1 star rating', '2/27/2020'), ('3 star rating', '2/27/2020'), ('5 star rating', '2/19/2020'), ('5 star rating', '2/14/2020'), ('5 star rating', '2/12/2020'), ('4 star rating', '1/27/2020'), ('5 star rating', '1/22/2020'), ('1 star rating', '1/22/2020'), ('5 star rating', '1/20/2020'), ('5 star rating', '1/6/2020'), ('3 star rating', '1/4/2020')]",Chuy's,https://www.yelp.com/biz/chuys-austin-9?osq=mexican&sort_by=date_desc
"400A W 2nd St, Austin, TX 78701",3.5,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': '4:00 pm - 9:00 pm', 'Thu': '4:00 pm - 9:00 pm', 'Fri': '1:00 pm - 9:00 pm', 'Sat': '1:00 pm - 9:00 pm', 'Sun': '11:00 am - 4:00 pm'}","Mexican,Bars","{'Sit-down dining': True, 'Masks required': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",1400,(512) 499-0300,$$,"[('4 star rating', '6/13/2020'), ('4 star rating', '3/15/2020'), ('3 star rating', '3/11/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '2/26/2020'), ('5 star rating', '2/25/2020'), ('5 star rating', '2/24/2020'), ('1 star rating', '2/24/2020'), ('2 star rating', '2/21/2020'), ('2 star rating', '2/16/2020'), ('5 star rating', '2/15/2020'), ('5 star rating', '2/11/2020'), ('4 star rating', '2/8/2020'), ('5 star rating', '2/7/2020'), ('5 star rating', '1/28/2020'), ('5 star rating', '1/25/2020'), ('1 star rating', '1/20/2020'), ('4 star rating', '1/10/2020'), ('5 star rating', '12/31/2019')]",La Condesa,https://www.yelp.com/biz/la-condesa-austin?osq=mexican&sort_by=date_desc
"2201 Manor Rd, Austin, TX 78722",4.0,"{'Mon': '7:00 am - 9:00 pm', 'Tue': '7:00 am - 9:00 pm', 'Wed': '7:00 am - 9:00 pm', 'Thu': '7:00 am - 9:00 pm', 'Fri': '7:00 am - 9:00 pm', 'Sat': '7:00 am - 9:00 pm', 'Sun': '7:00 am - 9:00 pm'}","Tex-Mex,Breakfast & Brunch,Cocktail Bars","{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True}","Posted on May 4, 2020","""Thank you for your support during this time. We are offering contactless on-line ordering with curbside or delivery. Visit our website. Our patio is now open only with counter service.""",mexican,"Austin, TX",670,(512) 322-9721,$$,"[('5 star rating', '7/14/2020'), ('4 star rating', '7/11/2020'), ('5 star rating', '7/11/2020'), ('3 star rating', '7/1/2020'), ('5 star rating', '6/30/2020'), ('4 star rating', '6/17/2020'), ('5 star rating', '6/6/2020'), ('3 star rating', '5/28/2020'), ('1 star rating', '3/8/2020'), ('3 star rating', '3/1/2020'), ('1 star rating', '2/29/2020'), ('5 star rating', '2/16/2020'), ('4 star rating', '2/16/2020'), ('1 star rating', '2/11/2020'), ('1 star rating', '2/11/2020'), ('5 star rating', '2/6/2020'), ('5 star rating', '1/28/2020'), ('3 star rating', '1/26/2020'), ('5 star rating', '1/26/2020'), ('5 star rating', '3/8/2011')]",Mi Madre's,https://www.yelp.com/biz/mi-madres-austin-2?osq=mexican&sort_by=date_desc
