address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"79 Chrystie St, New York, NY 10002",4.5,"{'Mon': 'Closed', 'Tue': '9:00 am - 7:00 pm', 'Wed': '9:00 am - 7:00 pm', 'Thu': '9:00 am - 7:00 pm', 'Fri': '9:00 am - 7:00 pm', 'Sat': '9:00 am - 7:00 pm', 'Sun': '9:00 am - 7:00 pm'}","Chinese,Fast Food",{'Takeout': True},Powered by HDScores,Elite '2020,chinese,"New York, NY",1430,(212) 925-5175,$,"[('5 star rating', '7/22/2020'), ('5 star rating', '7/21/2020'), ('5 star rating', '7/17/2020'), ('5 star rating', '7/15/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '7/4/2020'), ('4 star rating', '7/3/2020'), ('5 star rating', '6/29/2020'), ('5 star rating', '6/20/2020'), ('5 star rating', '6/9/2020'), ('4 star rating', '6/7/2020'), ('3 star rating', '5/30/2020'), ('3 star rating', '5/24/2020'), ('5 star rating', '5/24/2020'), ('4 star rating', '5/23/2020'), ('5 star rating', '5/17/2020'), ('4 star rating', '5/16/2020'), ('5 star rating', '5/11/2020')]",Wah Fung No 1,https://www.yelp.com/biz/wah-fung-no-1-new-york-2?osq=chinese&sort_by=date_desc
"192 Union Ave, Brooklyn, NY 11211",4.0,"{'Mon': '11:00 am - 11:00 pm', 'Tue': 'Closed', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 12:00 am', 'Sat': '11:00 am - 12:00 am', 'Sun': '12:00 pm - 11:00 pm'}",Chinese,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",100,(718) 218-7919,$,"[('5 star rating', '6/25/2020'), ('5 star rating', '6/15/2020'), ('5 star rating', '5/25/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '2/29/2020'), ('4 star rating', '1/27/2020'), ('4 star rating', '8/18/2019'), ('5 star rating', '5/31/2019'), ('4 star rating', '5/4/2019'), ('2 star rating', '12/9/2018'), ('5 star rating', '5/19/2018'), ('4 star rating', '9/21/2018'), ('3 star rating', '7/12/2018'), ('4 star rating', '2/15/2018'), ('1 star rating', '2/4/2018'), ('4 star rating', '12/31/2017'), ('5 star rating', '12/16/2017'), ('2 star rating', '10/25/2017'), ('5 star rating', '10/1/2017'), ('5 star rating', '9/30/2017')]",China Express,https://www.yelp.com/biz/china-express-brooklyn-4?osq=chinese&sort_by=date_desc
"164 Pearl St, New York, NY 10005",4.5,"{'Mon': '11:00 am - 9:30 pm', 'Tue': '11:00 am - 9:30 pm', 'Wed': '11:00 am - 9:30 pm', 'Thu': '11:00 am - 9:30 pm', 'Fri': '11:00 am - 9:30 pm', 'Sat': '12:00 pm - 9:30 pm', 'Sun': '12:00 pm - 9:30 pm'}",Chinese,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",203,(212) 797-5509,$$,"[('5 star rating', '7/22/2020'), ('3 star rating', '7/21/2020'), ('4 star rating', '7/13/2020'), ('5 star rating', '7/7/2020'), ('4 star rating', '3/16/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '2/29/2020'), ('4 star rating', '2/28/2020'), ('4 star rating', '2/15/2020'), ('4 star rating', '1/27/2020'), ('4 star rating', '1/23/2020'), ('5 star rating', '1/19/2020'), ('5 star rating', '1/15/2020'), ('1 star rating', '1/11/2020'), ('5 star rating', '1/3/2020'), ('5 star rating', '12/27/2019'), ('2 star rating', '12/21/2019'), ('4 star rating', '12/13/2019'), ('5 star rating', '12/9/2019')]",Old Xi'an,https://www.yelp.com/biz/old-xian-new-york-4?osq=chinese&sort_by=date_desc
"82 Henry St, Brooklyn, NY 11201",3.0,"{'Mon': '11:30 am - 9:00 pm', 'Tue': '11:30 am - 9:00 pm', 'Wed': '11:30 am - 9:00 pm', 'Thu': '11:30 am - 9:00 pm', 'Fri': '11:30 am - 11:00 pm', 'Sat': '10:30 am - 11:00 pm', 'Sun': '10:30 am - 11:00 pm'}","Chinese,Thai","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",125,(718) 855-7055,$$,"[('1 star rating', '2/11/2020'), ('5 star rating', '1/15/2020'), ('2 star rating', '12/19/2019'), ('1 star rating', '9/2/2017'), ('3 star rating', '11/23/2019'), ('1 star rating', '11/8/2019'), ('1 star rating', '10/20/2019'), ('3 star rating', '9/22/2019'), ('5 star rating', '9/21/2019'), ('1 star rating', '9/17/2019'), ('4 star rating', '9/10/2019'), ('4 star rating', '9/6/2019'), ('5 star rating', '7/29/2019'), ('3 star rating', '7/26/2019'), ('5 star rating', '7/22/2019'), ('3 star rating', '6/19/2019'), ('3 star rating', '5/12/2019'), ('3 star rating', '3/23/2019'), ('4 star rating', '2/27/2019'), ('5 star rating', '2/23/2019')]",Fortune House,https://www.yelp.com/biz/fortune-house-brooklyn?osq=chinese&sort_by=date_desc
"111 South St, New York, NY 10038",4.5,"{'Mon': '6:00 pm - 11:30 pm', 'Tue': '6:00 pm - 11:30 pm', 'Wed': '6:00 pm - 11:30 pm', 'Thu': '6:00 pm - 11:30 pm', 'Fri': '6:00 pm - 11:30 pm', 'Sat': '1:00 pm - 11:30 pm', 'Sun': '1:00 pm - 11:30 pm'}","Seafood,Chinese,Asian Fusion","{'Delivery': True, 'Takeout': True}",By Charles N.,Elite '2020,chinese,"New York, NY",548,(917) 363-8101,$$,"[('5 star rating', '7/11/2020'), ('4 star rating', '2/27/2020'), ('5 star rating', '2/27/2020'), ('2 star rating', '2/14/2020'), ('5 star rating', '2/13/2020'), ('4 star rating', '1/28/2020'), ('5 star rating', '1/21/2020'), ('5 star rating', '1/2/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '12/19/2019'), ('5 star rating', '3/19/2018'), ('5 star rating', '12/1/2019'), ('5 star rating', '11/24/2019'), ('5 star rating', '10/27/2019'), ('5 star rating', '10/22/2019'), ('5 star rating', '10/20/2019'), ('4 star rating', '10/4/2019'), ('1 star rating', '9/27/2019'), ('5 star rating', '9/27/2019'), ('5 star rating', '9/27/2019')]",Fishmarket Restaurant,https://www.yelp.com/biz/fishmarket-restaurant-new-york?osq=chinese&sort_by=date_desc
"122 1st Ave, New York, NY 10009",4.0,"{'Mon': '12:00 pm - 9:00 pm', 'Tue': '12:00 pm - 9:00 pm', 'Wed': '12:00 pm - 9:00 pm', 'Thu': '12:00 pm - 9:00 pm', 'Fri': '12:00 pm - 9:00 pm', 'Sat': '12:00 pm - 9:00 pm', 'Sun': '12:00 pm - 9:00 pm'}",Chinese,"{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': False, 'Curbside pickup': False, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Social distancing enforced': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",648,(212) 353-8880,$$,"[('5 star rating', '7/23/2020'), ('5 star rating', '7/13/2020'), ('5 star rating', '3/25/2020'), ('2 star rating', '3/14/2020'), ('2 star rating', '3/9/2020'), ('3 star rating', '2/29/2020'), ('2 star rating', '2/29/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/28/2020'), ('5 star rating', '11/8/2018'), ('5 star rating', '2/20/2020'), ('4 star rating', '2/20/2020'), ('5 star rating', '2/16/2020'), ('4 star rating', '2/14/2020'), ('5 star rating', '2/11/2020'), ('5 star rating', '2/9/2020'), ('5 star rating', '2/7/2020'), ('5 star rating', '2/5/2020'), ('5 star rating', '1/29/2020'), ('4 star rating', '1/25/2020')]",MáLà Project,https://www.yelp.com/biz/m%C3%A1l%C3%A0-project-new-york?osq=chinese&sort_by=date_desc
"58 St Mark's Pl, New York, NY 10003",4.5,"{'Mon': '5:00 pm - 10:00 pm', 'Tue': '5:00 pm - 10:00 pm', 'Wed': '5:00 pm - 10:00 pm', 'Thu': '5:00 pm - 10:00 pm', 'Fri': '12:00 pm - 11:00 pm', 'Sat': '12:00 pm - 11:00 pm', 'Sun': '12:00 pm - 10:00 pm'}",Chinese,"{'Delivery': False, 'Takeout': True, 'Curbside pickup': False}","Posted on June 24, 2020","""We are temporarily closed due to COVID-19. Our West Village location is open now for dine-in and delivery! """,chinese,"New York, NY",317,(646) 434-6449,$$,"[('5 star rating', '4/28/2020'), ('4 star rating', '3/19/2020'), ('5 star rating', '3/10/2020'), ('4 star rating', '3/8/2020'), ('3 star rating', '3/1/2020'), ('4 star rating', '2/28/2020'), ('4 star rating', '2/22/2020'), ('5 star rating', '2/22/2020'), ('4 star rating', '2/16/2020'), ('5 star rating', '2/11/2020'), ('4 star rating', '2/2/2020'), ('5 star rating', '1/18/2020'), ('5 star rating', '1/18/2020'), ('5 star rating', '1/11/2020'), ('5 star rating', '1/10/2020'), ('5 star rating', '1/9/2020'), ('5 star rating', '1/4/2020'), ('4 star rating', '12/31/2019'), ('5 star rating', '12/27/2019')]",Clay Pot - East Village,https://www.yelp.com/biz/clay-pot-east-village-new-york-2?osq=chinese&sort_by=date_desc
"20 Skillman Ave, Brooklyn, NY 11211",4.0,"{'Mon': '5:30 pm - 11:00 pm', 'Tue': '5:30 pm - 11:00 pm', 'Wed': '5:30 pm - 11:00 pm', 'Thu': '5:30 pm - 11:00 pm', 'Fri': '5:30 pm - 12:00 am', 'Sat': '5:30 pm - 12:00 am', 'Sun': '5:30 pm - 11:00 pm'}","Dim Sum,Noodles,Szechuan","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",295,(718) 610-2000,$$,"[('4 star rating', '7/22/2020'), ('4 star rating', '7/20/2020'), ('4 star rating', '6/22/2020'), ('4 star rating', '5/28/2020'), ('3 star rating', '5/15/2020'), ('2 star rating', '5/12/2020'), ('3 star rating', '5/2/2020'), ('3 star rating', '2/15/2016'), ('5 star rating', '4/26/2020'), ('1 star rating', '4/18/2020'), ('4 star rating', '4/15/2020'), ('5 star rating', '4/9/2020'), ('5 star rating', '4/2/2020'), ('4 star rating', '3/22/2020'), ('3 star rating', '3/3/2020'), ('5 star rating', '3/2/2020'), ('5 star rating', '2/23/2020'), ('4 star rating', '2/17/2020'), ('3 star rating', '1/3/2020'), ('3 star rating', '12/14/2019')]",Kings Co Imperial,https://www.yelp.com/biz/kings-co-imperial-brooklyn?osq=chinese&sort_by=date_desc
"531 Myrtle Ave, Brooklyn, NY 11205",4.5,"{'Mon': '11:30 am - 10:00 pm', 'Tue': '11:30 am - 10:00 pm', 'Wed': '11:30 am - 10:00 pm', 'Thu': '11:30 am - 10:00 pm', 'Fri': '11:30 am - 10:00 pm', 'Sat': '11:30 am - 10:00 pm', 'Sun': '11:30 am - 10:00 pm'}","Chinese,Desserts,Barbeque","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",By Suanne L.,Elite '2020,chinese,"New York, NY",15,(718) 789-3530,,"[('4 star rating', '6/16/2020'), ('1 star rating', '5/18/2020'), ('5 star rating', '4/18/2020'), ('4 star rating', '4/12/2020'), ('5 star rating', '3/27/2020'), ('4 star rating', '3/22/2020'), ('5 star rating', '3/18/2020'), ('5 star rating', '3/14/2020'), ('4 star rating', '3/10/2020'), ('5 star rating', '2/4/2020'), ('4 star rating', '1/27/2020'), ('4 star rating', '1/18/2020'), ('5 star rating', '1/13/2020'), ('5 star rating', '1/13/2020')]",DunHuang Miss Noodles,https://www.yelp.com/biz/dunhuang-miss-noodles-brooklyn?osq=chinese&sort_by=date_desc
"318 Livingston St, Brooklyn, NY 11217",4.5,"{'Mon': '8:30 am - 8:30 pm', 'Tue': '8:30 am - 8:30 pm', 'Wed': '8:30 am - 8:30 pm', 'Thu': '8:30 am - 8:30 pm', 'Fri': '8:30 am - 8:30 pm', 'Sat': '10:00 am - 8:30 pm', 'Sun': '11:00 am - 7:00 pm'}",Chinese,{},Powered by HDScores,Contact the business for more information about recent service changes.,chinese,"New York, NY",143,,$,"[('3 star rating', '6/10/2020'), ('5 star rating', '5/29/2020'), ('5 star rating', '5/13/2020'), ('5 star rating', '1/31/2020'), ('5 star rating', '4/16/2020'), ('4 star rating', '4/15/2020'), ('4 star rating', '4/9/2020'), ('5 star rating', '3/21/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '2/16/2020'), ('4 star rating', '2/5/2020'), ('5 star rating', '1/18/2020'), ('4 star rating', '1/11/2020'), ('5 star rating', '1/10/2020'), ('4 star rating', '1/1/2020'), ('4 star rating', '12/18/2019'), ('5 star rating', '12/12/2019'), ('5 star rating', '11/10/2019'), ('4 star rating', '11/8/2019'), ('5 star rating', '11/1/2019')]",Xifu Food,https://www.yelp.com/biz/xifu-food-brooklyn?osq=chinese&sort_by=date_desc
"88 Elizabeth St, New York, NY 10013",4.5,"{'Mon': '7:00 am - 4:30 pm', 'Tue': '7:00 am - 4:30 pm', 'Wed': '7:00 am - 4:30 pm', 'Thu': '7:00 am - 4:30 pm', 'Fri': '7:00 am - 4:30 pm', 'Sat': '7:00 am - 4:30 pm', 'Sun': '7:00 am - 4:30 pm'}",Chinese,{'Takeout': True},Powered by HDScores,Elite '2020,chinese,"New York, NY",87,(646) 233-6311,$,"[('5 star rating', '7/22/2020'), ('5 star rating', '6/14/2020'), ('4 star rating', '6/13/2020'), ('4 star rating', '5/15/2020'), ('4 star rating', '3/22/2020'), ('5 star rating', '3/21/2020'), ('3 star rating', '3/14/2020'), ('5 star rating', '3/11/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '3/3/2020'), ('4 star rating', '3/1/2020'), ('5 star rating', '2/28/2020'), ('4 star rating', '2/23/2020'), ('5 star rating', '2/22/2020'), ('4 star rating', '2/11/2020'), ('4 star rating', '2/9/2020'), ('5 star rating', '2/4/2020'), ('5 star rating', '2/3/2020'), ('5 star rating', '1/30/2020')]",Yi Ji Shi Mo Noodle Corp,https://www.yelp.com/biz/yi-ji-shi-mo-noodle-corp-new-york-5?osq=chinese&sort_by=date_desc
"2170 Broadway, New York, NY 10024",3.5,"{'Mon': '11:30 am - 3:00 pm', 'Tue': '11:30 am - 3:00 pm', 'Wed': '11:30 am - 3:00 pm', 'Thu': '11:30 am - 3:00 pm', 'Fri': '11:30 am - 3:00 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '11:00 am - 3:00 pm'}","Dim Sum,Cantonese,Asian Fusion","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",610,(212) 724-9700,$$$,"[('5 star rating', '7/21/2020'), ('2 star rating', '7/5/2020'), ('1 star rating', '5/9/2020'), ('2 star rating', '3/14/2020'), ('4 star rating', '7/31/2018'), ('5 star rating', '2/29/2020'), ('1 star rating', '2/22/2020'), ('4 star rating', '2/14/2020'), ('4 star rating', '2/10/2020'), ('1 star rating', '2/8/2020'), ('4 star rating', '2/7/2020'), ('5 star rating', '1/26/2020'), ('3 star rating', '1/22/2020'), ('5 star rating', '1/11/2020'), ('3 star rating', '1/10/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '12/29/2019'), ('5 star rating', '12/24/2019'), ('5 star rating', '9/17/2019'), ('5 star rating', '12/18/2019'), ('5 star rating', '12/15/2019'), ('5 star rating', '9/9/2019')]",RedFarm,https://www.yelp.com/biz/redfarm-new-york-2?osq=chinese&sort_by=date_desc
"328 E 78th St, New York, NY 10075",4.0,"{'Mon': '11:30 am - 8:30 pm', 'Tue': '11:30 am - 8:30 pm', 'Wed': '11:30 am - 8:30 pm', 'Thu': '11:30 am - 8:30 pm', 'Fri': '11:30 am - 8:30 pm', 'Sat': '11:30 am - 8:30 pm', 'Sun': 'Closed'}","Chinese,Noodles,Burgers","{'Contactless payments': True, 'Masks required': True, 'Staff wears masks': True, 'Limited capacity': True, 'Social distancing enforced': True}","Posted on July 18, 2020","""Meal kits are available for free delivery ONLY at www.xiankits.com! Pull fresh noodles at home!""",chinese,"New York, NY",513,(212) 786-2068,$,"[('4 star rating', '7/23/2020'), ('4 star rating', '7/23/2020'), ('5 star rating', '7/18/2020'), ('5 star rating', '7/17/2015'), ('1 star rating', '6/8/2020'), ('5 star rating', '5/20/2020'), ('4 star rating', '4/6/2020'), ('4 star rating', '4/7/2018'), ('2 star rating', '3/18/2020'), ('3 star rating', '3/16/2020'), ('4 star rating', '3/14/2020'), ('3 star rating', '2/27/2017'), ('4 star rating', '2/11/2020'), ('4 star rating', '1/2/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '12/27/2019'), ('5 star rating', '12/21/2019'), ('5 star rating', '12/12/2019'), ('5 star rating', '12/10/2019'), ('5 star rating', '12/8/2019'), ('1 star rating', '12/6/2019'), ('5 star rating', '12/1/2019')]",Xi'an Famous Foods,https://www.yelp.com/biz/xian-famous-foods-new-york-38?osq=chinese&sort_by=date_desc
"16 W 8th St, New York, NY 10011",4.0,"{'Mon': '12:00 pm - 9:30 pm', 'Tue': '12:00 pm - 9:30 pm', 'Wed': '12:00 pm - 9:30 pm', 'Thu': '12:00 pm - 9:30 pm', 'Fri': '12:00 pm - 9:30 pm', 'Sat': '12:00 pm - 9:00 pm', 'Sun': '12:00 pm - 9:30 pm'}","Chinese,Noodles,Desserts","{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Sanitizing between customers': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",212,(212) 888-9653,$$,"[('4 star rating', '3/11/2020'), ('2 star rating', '3/6/2020'), ('4 star rating', '3/2/2020'), ('2 star rating', '2/7/2020'), ('5 star rating', '3/2/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/5/2020'), ('5 star rating', '2/3/2020'), ('5 star rating', '2/1/2020'), ('2 star rating', '2/1/2020'), ('5 star rating', '1/31/2020'), ('5 star rating', '1/26/2020'), ('4 star rating', '1/25/2020'), ('3 star rating', '1/24/2020'), ('2 star rating', '1/20/2020'), ('2 star rating', '1/18/2020'), ('4 star rating', '1/9/2020'), ('5 star rating', '1/8/2020'), ('5 star rating', '1/5/2020'), ('4 star rating', '1/4/2020')]",South Of The Clouds,https://www.yelp.com/biz/south-of-the-clouds-new-york?osq=chinese&sort_by=date_desc
"8701 5th Ave, Brooklyn, NY 11209",4.0,"{'Mon': '11:00 am - 10:30 pm', 'Tue': 'Closed', 'Wed': '11:00 am - 10:30 pm', 'Thu': '11:00 am - 10:30 pm', 'Fri': '11:00 am - 10:30 pm', 'Sat': '11:00 am - 10:30 pm', 'Sun': '12:00 pm - 10:00 pm'}",Szechuan,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",232,(718) 680-8887,$$,"[('5 star rating', '6/16/2020'), ('5 star rating', '6/5/2020'), ('5 star rating', '5/14/2020'), ('5 star rating', '2/17/2020'), ('4 star rating', '2/11/2020'), ('5 star rating', '1/27/2020'), ('5 star rating', '1/20/2020'), ('5 star rating', '8/10/2019'), ('5 star rating', '6/20/2019'), ('4 star rating', '5/12/2019'), ('5 star rating', '2/18/2019'), ('2 star rating', '1/12/2019'), ('2 star rating', '10/19/2018'), ('1 star rating', '1/7/2019'), ('5 star rating', '12/28/2018'), ('5 star rating', '12/9/2018'), ('3 star rating', '11/19/2018'), ('5 star rating', '11/12/2018'), ('2 star rating', '10/21/2018'), ('1 star rating', '10/5/2018')]",Grand Sichuan House,https://www.yelp.com/biz/grand-sichuan-house-brooklyn?osq=chinese&sort_by=date_desc
"430 4th Ave, Brooklyn, NY 11215",5.0,"{'Mon': '10:45 am - 10:45 pm', 'Tue': '10:45 am - 10:45 pm', 'Wed': '10:45 am - 10:45 pm', 'Thu': '10:45 am - 10:45 pm', 'Fri': '10:45 am - 11:45 pm', 'Sat': '10:45 am - 11:45 pm', 'Sun': '11:45 am - 10:45 pm'}",Chinese,{},,Contact the business for more information about recent service changes.,chinese,"New York, NY",5,(718) 768-5555,,"[('5 star rating', '7/1/2020'), ('5 star rating', '5/17/2020'), ('5 star rating', '10/27/2019'), ('5 star rating', '10/27/2019')]",Taste of China Brooklyn,https://www.yelp.com/biz/taste-of-china-brooklyn-brooklyn-2?osq=chinese&sort_by=date_desc
"18 W 38th St, New York, NY 10018",4.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:30 am - 10:00 pm', 'Sun': '11:30 am - 10:00 pm'}",Szechuan,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"New York, NY",243,(646) 478-8345,$$,"[('5 star rating', '7/18/2020'), ('5 star rating', '6/19/2020'), ('4 star rating', '6/17/2020'), ('3 star rating', '3/11/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '3/7/2020'), ('3 star rating', '3/7/2020'), ('5 star rating', '3/7/2020'), ('3 star rating', '3/7/2020'), ('3 star rating', '2/23/2020'), ('5 star rating', '2/19/2020'), ('5 star rating', '2/14/2020'), ('5 star rating', '2/11/2020'), ('4 star rating', '2/9/2020'), ('5 star rating', '2/8/2020'), ('5 star rating', '2/3/2020'), ('5 star rating', '2/2/2020'), ('5 star rating', '2/1/2020')]",Da Tang Szechuan,https://www.yelp.com/biz/da-tang-szechuan-new-york-2?osq=chinese&sort_by=date_desc
"45 W 39th St, New York, NY 10018",4.0,"{'Mon': '11:00 am - 8:30 pm', 'Tue': '11:00 am - 8:30 pm', 'Wed': '11:00 am - 8:30 pm', 'Thu': '11:00 am - 8:30 pm', 'Fri': '11:00 am - 8:30 pm', 'Sat': '11:00 am - 8:30 pm', 'Sun': '11:00 am - 8:30 pm'}","Szechuan,Seafood,Dim Sum","{'Delivery': True, 'Takeout': True}","Posted on April 27, 2020","""Dear Customers,

Zest Szechuan will RE-OPEN for delivery and takeout starting May 1st 2020. Our new business hours will be from 11:00 AM - 9:00 PM. We will be taking new measures to keep our staff and community safe. We hope to serve you soon! 

Thank you!""",chinese,"New York, NY",582,(646) 870-0521,$$,"[('5 star rating', '6/22/2020'), ('4 star rating', '5/24/2020'), ('3 star rating', '2/27/2020'), ('5 star rating', '2/21/2020'), ('1 star rating', '2/18/2020'), ('5 star rating', '2/15/2020'), ('1 star rating', '2/13/2020'), ('4 star rating', '2/13/2020'), ('5 star rating', '2/12/2020'), ('4 star rating', '2/10/2020'), ('5 star rating', '2/9/2020'), ('4 star rating', '2/4/2020'), ('5 star rating', '2/2/2020'), ('4 star rating', '1/19/2020'), ('3 star rating', '1/19/2020'), ('5 star rating', '1/18/2020'), ('2 star rating', '1/17/2020'), ('1 star rating', '1/13/2020'), ('4 star rating', '1/11/2020')]",Zest Szechuan,https://www.yelp.com/biz/zest-szechuan-new-york?osq=chinese&sort_by=date_desc
